date,conso_moyenne_mw,conso_max_mw,conso_min_mw,eolien_moyen_mw,solaire_moyen_mw,nucleaire_moyen_mw,temp_france,annee,mois,jour_semaine,is_weekend,is_ferie,is_jour_ouvre,hdd,cdd
2021-12-29,55535.354166666664,62426.0,47238.0,10257.291666666666,390.5,41874.104166666664,12.519351374570448,2021,12,2,False,False,True,5.480648625429552,0.0
2021-12-30,52834.520833333336,58972.0,44690.0,7297.25,856.2083333333334,39366.625,12.716151202749142,2021,12,3,False,False,True,5.283848797250858,0.0
2021-12-31,53373.854166666664,58341.0,46303.0,4561.375,1117.6041666666667,40692.395833333336,10.230004295532646,2021,12,4,False,False,True,7.7699957044673535,0.0
2022-01-01,50392.729166666664,55485.0,45792.0,4141.291666666667,1102.1458333333333,39936.479166666664,8.88758591065292,2022,1,5,True,True,False,9.11241408934708,0.0
2022-01-02,52312.520833333336,59697.0,44929.0,10078.291666666666,625.75,39405.020833333336,9.921219931271478,2022,1,6,True,False,False,8.078780068728522,0.0
2022-01-03,59529.729166666664,68248.0,47332.0,9288.625,719.3125,41902.333333333336,9.89727233676976,2022,1,0,False,False,True,8.10272766323024,0.0
2022-01-04,62207.875,71046.0,49965.0,7043.0625,460.4583333333333,44971.291666666664,9.674720790378005,2022,1,1,False,False,True,8.325279209621995,0.0
2022-01-05,68334.75,78625.0,55527.0,5807.0,1020.7708333333334,45769.729166666664,4.4634450171821305,2022,1,2,False,False,True,13.536554982817869,0.0
2022-01-06,72562.97916666667,80502.0,61720.0,3677.9791666666665,1181.1458333333333,47462.833333333336,2.992633161512028,2022,1,3,False,False,True,15.007366838487972,0.0
2022-01-07,72429.95833333333,79684.0,63136.0,9586.354166666666,838.1875,47372.729166666664,3.986275773195876,2022,1,4,False,False,True,14.013724226804124,0.0
2022-01-08,65133.5625,71357.0,57498.0,11210.833333333334,587.875,45646.166666666664,6.3868341924398635,2022,1,5,True,False,False,11.613165807560136,0.0
2022-01-09,62454.833333333336,69451.0,54967.0,7116.583333333333,434.5208333333333,46007.1875,6.331572164948453,2022,1,6,True,False,False,11.668427835051547,0.0
2022-01-10,69600.5625,78756.0,56555.0,1540.8541666666667,524.2708333333334,48613.0,4.875322164948453,2022,1,0,False,False,True,13.124677835051546,0.0
2022-01-11,72614.89583333333,81140.0,61009.0,2421.5208333333335,1219.8958333333333,47435.458333333336,2.8789733676975944,2022,1,1,False,False,True,15.121026632302407,0.0
2022-01-12,75118.41666666667,82529.0,64711.0,2274.9375,1249.9375,47574.0,2.040077319587629,2022,1,2,False,False,True,15.95992268041237,0.0
2022-01-13,76408.97916666667,83853.0,66500.0,2365.9375,1272.8541666666667,47689.4375,1.5413445017182126,2022,1,3,False,False,True,16.458655498281786,0.0
2022-01-14,77287.1875,86978.0,68812.0,792.4375,1369.7916666666667,48414.916666666664,0.8437070446735395,2022,1,4,False,False,True,17.15629295532646,0.0
2022-01-15,72874.52083333333,78199.0,66736.0,828.9375,1344.6875,48531.75,0.4028994845360825,2022,1,5,True,False,False,17.597100515463918,0.0
2022-01-16,70711.47916666667,76542.0,64842.0,2324.6041666666665,1101.5833333333333,48657.1875,1.1471005154639176,2022,1,6,True,False,False,16.85289948453608,0.0
2022-01-17,74668.0,82395.0,63869.0,1424.7708333333333,898.2083333333334,48762.708333333336,3.3508805841924403,2022,1,0,False,False,True,14.64911941580756,0.0
2022-01-18,75098.77083333333,82616.0,65312.0,2791.8125,908.7708333333334,48545.25,3.2834407216494843,2022,1,1,False,False,True,14.716559278350516,0.0
2022-01-19,74978.35416666667,82354.0,64674.0,2944.2083333333335,476.1875,48568.833333333336,3.6711769759450172,2022,1,2,False,False,True,14.328823024054984,0.0
2022-01-20,73797.45833333333,81789.0,63198.0,4066.0416666666665,864.7083333333334,48308.354166666664,4.015592783505155,2022,1,3,False,False,True,13.984407216494844,0.0
2022-01-21,75236.16666666667,83392.0,65393.0,4146.791666666667,1374.3541666666667,48798.583333333336,2.5722293814432984,2022,1,4,False,False,True,15.427770618556702,0.0
2022-01-22,70402.58333333333,75929.0,64281.0,2368.7291666666665,1231.0208333333333,49405.104166666664,2.9159579037800687,2022,1,5,True,False,False,15.084042096219932,0.0
2022-01-23,67432.5,74611.0,60687.0,2502.25,1262.3333333333333,48436.354166666664,3.4166451890034364,2022,1,6,True,False,False,14.583354810996564,0.0
2022-01-24,74803.60416666667,84219.0,64727.0,1859.7708333333333,1539.1458333333333,49249.708333333336,2.3248496563573884,2022,1,0,False,False,True,15.675150343642612,0.0
2022-01-25,77764.47916666667,85727.0,67991.0,317.6666666666667,1340.375,49086.666666666664,1.2655927835051546,2022,1,1,False,False,True,16.734407216494844,0.0
2022-01-26,78374.14583333333,85666.0,68228.0,781.4166666666666,1223.8333333333333,49450.520833333336,1.3687070446735394,2022,1,2,False,False,True,16.63129295532646,0.0
2022-01-27,77493.14583333333,85120.0,68163.0,3581.2291666666665,1125.7916666666667,49113.875,2.019888316151203,2022,1,3,False,False,True,15.980111683848797,0.0
2022-01-28,74330.8125,82356.0,65234.0,2004.1458333333333,962.125,49347.1875,3.6113616838487976,2022,1,4,False,False,True,14.388638316151201,0.0
2022-01-29,67133.35416666667,73115.0,60594.0,7401.020833333333,852.8125,48083.6875,4.865678694158076,2022,1,5,True,False,False,13.134321305841924,0.0
2022-01-30,62109.125,69200.0,55894.0,2594.25,1024.0,48674.645833333336,5.694286941580755,2022,1,6,True,False,False,12.305713058419245,0.0
2022-01-31,69934.64583333333,78874.0,58273.0,11582.416666666666,901.5625,47692.604166666664,5.960373711340205,2022,1,0,False,False,True,12.039626288659795,0.0
2022-02-01,71869.20833333333,78745.0,62055.0,9595.979166666666,882.7291666666666,47621.020833333336,5.495919243986254,2022,2,1,False,False,True,12.504080756013746,0.0
2022-02-02,67294.6875,73852.0,57761.0,5867.958333333333,858.0,47767.229166666664,8.86595790378007,2022,2,2,False,False,True,9.13404209621993,0.0
2022-02-03,67597.27083333333,74645.0,57434.0,2711.2083333333335,829.6458333333334,48249.791666666664,6.816258591065292,2022,2,3,False,False,True,11.183741408934708,0.0
2022-02-04,66507.0625,73019.0,56577.0,7546.708333333333,762.5833333333334,47988.4375,7.403414948453609,2022,2,4,False,False,True,10.596585051546391,0.0
2022-02-05,62094.625,67150.0,56552.0,6138.291666666667,1668.7291666666667,44892.645833333336,6.060996563573883,2022,2,5,True,False,False,11.939003436426116,0.0
2022-02-06,61556.770833333336,67146.0,56031.0,14970.229166666666,861.0625,42860.083333333336,6.7446735395189,2022,2,6,True,False,False,11.2553264604811,0.0
2022-02-07,64835.270833333336,72702.0,54420.0,6085.395833333333,1479.8958333333333,44907.145833333336,7.6591280068728524,2022,2,0,False,False,True,10.340871993127148,0.0
2022-02-08,66519.89583333333,74077.0,58560.0,3730.4791666666665,1761.8541666666667,45591.770833333336,6.574269759450172,2022,2,1,False,False,True,11.425730240549829,0.0
2022-02-09,66171.25,74963.0,58373.0,2309.0208333333335,1787.5625,45673.0,6.180476804123712,2022,2,2,False,False,True,11.819523195876288,0.0
2022-02-10,65813.16666666667,72285.0,56780.0,3840.75,1414.1041666666667,45914.479166666664,7.137607388316152,2022,2,3,False,False,True,10.862392611683848,0.0
2022-02-11,66653.89583333333,74940.0,57745.0,2705.5208333333335,1618.625,46292.229166666664,5.482689003436426,2022,2,4,False,False,True,12.517310996563573,0.0
2022-02-12,64375.541666666664,70053.0,57412.0,4508.520833333333,1739.3958333333333,43764.125,3.573926116838488,2022,2,5,True,False,False,14.426073883161513,0.0
2022-02-13,60824.5625,66191.0,54973.0,11438.875,1533.9583333333333,41838.416666666664,7.081808419243987,2022,2,6,True,False,False,10.918191580756012,0.0
2022-02-14,64606.395833333336,72916.0,52976.0,9602.854166666666,778.8333333333334,42775.395833333336,8.573109965635739,2022,2,0,False,False,True,9.426890034364261,0.0
2022-02-15,66966.6875,74270.0,56977.0,9448.708333333334,1174.5416666666667,44176.375,7.0687500000000005,2022,2,1,False,False,True,10.931249999999999,0.0
2022-02-16,65238.0625,71926.0,56472.0,15142.958333333334,556.0625,43857.895833333336,10.059042096219931,2022,2,2,False,False,True,7.940957903780069,0.0
2022-02-17,60878.458333333336,66742.0,52452.0,12421.458333333334,1155.0833333333333,42545.833333333336,11.716645189003438,2022,2,3,False,False,True,6.283354810996562,0.0
2022-02-18,60036.9375,66276.0,50855.0,12330.458333333334,1314.9375,43581.6875,10.54278350515464,2022,2,4,False,False,True,7.45721649484536,0.0
2022-02-19,58491.291666666664,64841.0,52362.0,11064.666666666666,1649.9375,40853.25,7.410330756013748,2022,2,5,True,False,False,10.589669243986252,0.0
2022-02-20,56233.854166666664,62535.0,50700.0,13762.479166666666,1175.7083333333333,39243.083333333336,8.867439862542955,2022,2,6,True,False,False,9.132560137457045,0.0
2022-02-21,63398.791666666664,72040.0,51747.0,14467.8125,1292.625,41250.895833333336,8.90180412371134,2022,2,0,False,False,True,9.09819587628866,0.0
2022-02-22,63797.0625,70099.0,55040.0,8794.875,1443.1666666666667,43043.416666666664,8.784256872852232,2022,2,1,False,False,True,9.215743127147768,0.0
2022-02-23,62211.979166666664,69404.0,53831.0,1929.3958333333333,1875.9166666666667,43896.854166666664,8.578114261168384,2022,2,2,False,False,True,9.421885738831616,0.0
2022-02-24,63187.125,70765.0,53403.0,8351.416666666666,1226.2291666666667,43525.333333333336,8.463810137457044,2022,2,3,False,False,True,9.536189862542956,0.0
2022-02-25,64652.1875,72817.0,56903.0,5326.1875,2112.2083333333335,43866.083333333336,6.172680412371134,2022,2,4,False,False,True,11.827319587628866,0.0
2022-02-26,60716.833333333336,65728.0,53130.0,5326.916666666667,2578.625,42713.645833333336,4.888122852233677,2022,2,5,True,False,False,13.111877147766323,0.0
2022-02-27,59249.416666666664,64438.0,50979.0,6886.166666666667,2170.4166666666665,40992.729166666664,5.539926975945017,2022,2,6,True,False,False,12.460073024054983,0.0
2022-02-28,64028.166666666664,73310.0,57046.0,3332.5,2401.9583333333335,42267.291666666664,5.91786941580756,2022,2,0,False,False,True,12.08213058419244,0.0
2022-03-01,63931.895833333336,71616.0,56290.0,1967.5208333333333,1961.1875,43018.895833333336,6.754274054982816,2022,3,1,False,False,True,11.245725945017185,0.0
2022-03-02,63114.833333333336,69588.0,54347.0,1899.75,992.7916666666666,42800.770833333336,7.299914089347079,2022,3,2,False,False,True,10.70008591065292,0.0
2022-03-03,61699.395833333336,68014.0,53800.0,1047.5833333333333,1565.4375,42581.75,7.796950171821306,2022,3,3,False,False,True,10.203049828178694,0.0
2022-03-04,61523.833333333336,68231.0,53007.0,2762.5208333333335,1396.8541666666667,42873.020833333336,7.670554123711341,2022,3,4,False,False,True,10.32944587628866,0.0
2022-03-05,58380.291666666664,63760.0,52701.0,2565.3333333333335,1723.0416666666667,42839.0625,6.115829037800687,2022,3,5,True,False,False,11.884170962199313,0.0
2022-03-06,58364.6875,65848.0,52260.0,5068.6875,2100.7916666666665,42160.958333333336,4.9203823024055,2022,3,6,True,False,False,13.0796176975945,0.0
2022-03-07,67208.5,75925.0,58979.0,6565.375,2586.9375,42284.895833333336,3.743427835051547,2022,3,0,False,False,True,14.256572164948453,0.0
2022-03-08,67176.79166666667,75317.0,61419.0,6018.083333333333,1731.8125,42487.4375,5.482538659793814,2022,3,1,False,False,True,12.517461340206186,0.0
2022-03-09,63536.541666666664,71927.0,57257.0,4441.958333333333,2224.2291666666665,42585.75,7.734922680412372,2022,3,2,False,False,True,10.265077319587629,0.0
2022-03-10,61007.875,68411.0,54128.0,4967.166666666667,1579.3958333333333,39773.729166666664,8.937134879725088,2022,3,3,False,False,True,9.062865120274912,0.0
2022-03-11,60574.520833333336,66307.0,51674.0,10971.3125,1010.0833333333334,39387.645833333336,9.747852233676976,2022,3,4,False,False,True,8.252147766323024,0.0
2022-03-12,55827.541666666664,61038.0,49607.0,7729.895833333333,1217.6458333333333,35480.458333333336,9.147852233676977,2022,3,5,True,False,False,8.852147766323023,0.0
2022-03-13,54727.583333333336,62180.0,47885.0,8188.458333333333,910.9375,34643.104166666664,8.979961340206186,2022,3,6,True,False,False,9.020038659793814,0.0
2022-03-14,60229.979166666664,68244.0,51909.0,4092.3958333333335,1555.6041666666667,34935.520833333336,9.090335051546393,2022,3,0,False,False,True,8.909664948453607,0.0
2022-03-15,58920.875,65292.0,49768.0,4040.5,1158.8541666666667,35122.541666666664,11.317139175257733,2022,3,1,False,False,True,6.682860824742267,0.0
2022-03-16,58166.625,65351.0,48694.0,3725.25,941.75,35609.791666666664,11.732774914089347,2022,3,2,False,False,True,6.267225085910653,0.0
2022-03-17,59260.9375,66250.0,48866.0,5010.875,769.2708333333334,36035.625,10.1213058419244,2022,3,3,False,False,True,7.8786941580756,0.0
2022-03-18,59853.1875,67614.0,52037.0,10122.3125,1468.3333333333333,35926.416666666664,9.671756872852235,2022,3,4,False,False,True,8.328243127147765,0.0
2022-03-19,53634.520833333336,58332.0,47757.0,9672.729166666666,2057.6041666666665,33405.791666666664,10.37757731958763,2022,3,5,True,False,False,7.62242268041237,0.0
2022-03-20,51263.375,57412.0,46403.0,3762.875,1456.1666666666667,33039.208333333336,9.348496563573885,2022,3,6,True,False,False,8.651503436426115,0.0
2022-03-21,55368.020833333336,63049.0,47461.0,3787.0416666666665,2220.75,33292.979166666664,10.739497422680413,2022,3,0,False,False,True,7.260502577319587,0.0
2022-03-22,55409.6875,62656.0,48535.0,4243.5625,2685.125,33175.166666666664,10.300515463917527,2022,3,1,False,False,True,7.699484536082473,0.0
2022-03-23,55607.770833333336,63404.0,49079.0,2594.0416666666665,2902.0416666666665,32499.833333333332,9.875622852233677,2022,3,2,False,False,True,8.124377147766323,0.0
2022-03-24,55060.708333333336,63382.0,49441.0,2608.125,2872.7291666666665,32537.229166666668,10.303887457044672,2022,3,3,False,False,True,7.696112542955328,0.0
2022-03-25,53140.916666666664,60711.0,47043.0,4805.395833333333,2658.875,32239.229166666668,10.988917525773196,2022,3,4,False,False,True,7.011082474226804,0.0
2022-03-26,47547.9375,52177.0,42018.0,7351.145833333333,2879.6666666666665,28942.916666666668,11.712757731958764,2022,3,5,True,False,False,6.287242268041236,0.0
2022-03-27,44993.020833333336,49616.0,39165.0,3532.0,2555.4166666666665,29612.916666666668,12.519308419243986,2022,3,6,True,False,False,5.480691580756014,0.0
2022-03-28,50317.208333333336,58620.0,41338.0,1669.9791666666667,2390.8333333333335,30220.770833333332,12.594415807560138,2022,3,0,False,False,True,5.405584192439862,0.0
2022-03-29,51305.916666666664,57449.0,41880.0,2058.6458333333335,1538.5208333333333,30459.5625,12.24909793814433,2022,3,1,False,False,True,5.750902061855671,0.0
2022-03-30,53426.3125,60350.0,42835.0,1588.8541666666667,917.4375,30127.395833333332,10.5909793814433,2022,3,2,False,False,True,7.409020618556699,0.0
2022-03-31,57351.354166666664,63771.0,45893.0,6896.625,1672.9583333333333,29712.791666666668,8.017246563573881,2022,3,3,False,False,True,9.982753436426119,0.0
2022-04-01,64993.604166666664,72509.0,53393.0,10511.25,1723.1875,30399.645833333332,4.247830756013745,2022,4,4,False,False,True,13.752169243986256,0.0
2022-04-02,62704.583333333336,68237.0,56896.0,8737.145833333334,1788.9375,30331.0625,3.7103307560137457,2022,4,5,True,False,False,14.289669243986253,0.0
2022-04-03,60397.375,64948.0,54909.0,3487.125,1875.1041666666667,31319.229166666668,3.6242268041237113,2022,4,6,True,False,False,14.375773195876288,0.0
2022-04-04,64863.916666666664,74074.0,57554.0,6384.166666666667,2973.2083333333335,32020.625,5.0328608247422695,2022,4,0,False,False,True,12.967139175257731,0.0
2022-04-05,61993.875,70050.0,54541.0,6468.270833333333,2203.625,31897.333333333332,8.827255154639174,2022,4,1,False,False,True,9.172744845360826,0.0
2022-04-06,59639.916666666664,65991.0,50582.0,8640.3125,1328.75,31832.604166666668,10.249420103092783,2022,4,2,False,False,True,7.750579896907217,0.0
2022-04-07,58429.291666666664,64635.0,49938.0,14959.041666666666,1339.7291666666667,31175.583333333332,11.673560996563573,2022,4,3,False,False,True,6.326439003436427,0.0
2022-04-08,58149.666666666664,64949.0,48167.0,7807.645833333333,1523.5416666666667,31472.145833333332,10.64914089347079,2022,4,4,False,False,True,7.35085910652921,0.0
2022-04-09,54127.25,59484.0,49114.0,3513.0208333333335,2691.125,30461.208333333332,7.663380584192441,2022,4,5,True,False,False,10.336619415807558,0.0
2022-04-10,51516.104166666664,57450.0,43752.0,2289.5625,3405.0416666666665,30392.6875,7.701954467353953,2022,4,6,True,False,False,10.298045532646046,0.0
2022-04-11,54138.1875,62336.0,46806.0,8486.229166666666,2605.125,31005.541666666668,11.673281786941581,2022,4,0,False,False,True,6.3267182130584185,0.0
2022-04-12,52039.3125,57878.0,43874.0,5742.083333333333,1914.9166666666667,32105.354166666668,13.696477663230242,2022,4,1,False,False,True,4.303522336769758,0.0
2022-04-13,51314.25,57536.0,43049.0,1092.4375,1831.2916666666667,32402.333333333332,13.640549828178694,2022,4,2,False,False,True,4.359450171821306,0.0
2022-04-14,49550.8125,55867.0,42493.0,1057.6458333333333,3010.75,32711.145833333332,14.503887457044675,2022,4,3,False,False,True,3.4961125429553253,0.0
2022-04-15,47015.125,52674.0,39925.0,2029.4166666666667,3052.6041666666665,31984.145833333332,15.286834192439864,2022,4,4,False,False,True,2.713165807560136,0.0
2022-04-16,42024.083333333336,46969.0,36650.0,5308.083333333333,3408.8541666666665,28278.854166666668,14.740721649484536,2022,4,5,True,False,False,3.259278350515464,0.0
2022-04-17,39846.333333333336,44518.0,35554.0,4641.854166666667,3449.1041666666665,26513.395833333332,13.226052405498281,2022,4,6,True,False,False,4.773947594501719,0.0
2022-04-18,40908.8125,45954.0,35538.0,2384.0208333333335,2807.0833333333335,28322.416666666668,12.587006013745706,2022,4,0,False,True,False,5.412993986254294,0.0
2022-04-19,47483.854166666664,53472.0,37942.0,2361.8958333333335,2286.0416666666665,31315.479166666668,12.481443298969072,2022,4,1,False,False,True,5.518556701030928,0.0
2022-04-20,49160.166666666664,55051.0,40622.0,3869.0,1550.5208333333333,31191.583333333332,12.43116408934708,2022,4,2,False,False,True,5.56883591065292,0.0
2022-04-21,48890.0,54390.0,40982.0,3811.5416666666665,2049.1666666666665,30849.625,12.969995704467355,2022,4,3,False,False,True,5.030004295532645,0.0
2022-04-22,47594.854166666664,53340.0,40397.0,3980.375,2808.1458333333335,30710.6875,13.6659793814433,2022,4,4,False,False,True,4.3340206185567,0.0
2022-04-23,43761.979166666664,49513.0,37121.0,5930.270833333333,1251.7708333333333,27941.395833333332,13.12306701030928,2022,4,5,True,False,False,4.8769329896907205,0.0
2022-04-24,42519.770833333336,48142.0,36949.0,3371.1666666666665,1613.1666666666667,27867.75,12.553393470790379,2022,4,6,True,False,False,5.446606529209621,0.0
2022-04-25,48364.854166666664,54861.0,38971.0,2801.8333333333335,2522.7291666666665,29409.854166666668,12.23926116838488,2022,4,0,False,False,True,5.76073883161512,0.0
2022-04-26,48962.104166666664,54482.0,41344.0,2654.25,3298.5625,29826.333333333332,12.13062714776632,2022,4,1,False,False,True,5.869372852233679,0.0
2022-04-27,48386.125,53881.0,40985.0,5178.5625,2994.6666666666665,29267.229166666668,12.78769329896907,2022,4,2,False,False,True,5.212306701030929,0.0
2022-04-28,47737.291666666664,53044.0,39972.0,4401.8125,2728.4166666666665,28517.979166666668,14.356636597938147,2022,4,3,False,False,True,3.643363402061853,0.0
2022-04-29,46756.75,52301.0,39170.0,2951.8958333333335,2805.5,27612.604166666668,14.312779209621995,2022,4,4,False,False,True,3.6872207903780048,0.0
2022-04-30,42209.333333333336,47494.0,36946.0,3860.5833333333335,3059.4583333333335,27264.958333333332,13.280820446735396,2022,4,5,True,False,False,4.719179553264604,0.0
2022-05-01,39670.083333333336,44611.0,35094.0,1948.6041666666667,3191.6666666666665,27910.9375,12.972164948453608,2022,5,6,True,True,False,5.027835051546392,0.0
2022-05-02,45858.395833333336,52022.0,36217.0,2363.0625,2852.8333333333335,28507.8125,13.83213058419244,2022,5,0,False,False,True,4.16786941580756,0.0
2022-05-03,47191.4375,53038.0,38822.0,3121.7916666666665,2525.8541666666665,28278.020833333332,14.347487113402062,2022,5,1,False,False,True,3.652512886597938,0.0
2022-05-04,47633.791666666664,53538.0,39024.0,1680.5833333333333,2482.1041666666665,29223.416666666668,13.926202749140893,2022,5,2,False,False,True,4.073797250859107,0.0
2022-05-05,47873.8125,53889.0,39079.0,2022.1666666666667,2573.0833333333335,29398.166666666668,13.932259450171822,2022,5,3,False,False,True,4.067740549828178,0.0
2022-05-06,47222.8125,53155.0,39313.0,2897.8958333333335,2774.6458333333335,29097.708333333332,14.93640463917526,2022,5,4,False,False,True,3.06359536082474,0.0
2022-05-07,41717.854166666664,47225.0,36390.0,2801.8541666666665,3115.5833333333335,27507.5,15.757001718213061,2022,5,5,True,False,False,2.2429982817869387,0.0
2022-05-08,39290.270833333336,44686.0,33547.0,3322.0,2978.1041666666665,26705.5625,16.36585051546392,2022,5,6,True,True,False,1.6341494845360813,0.0
2022-05-09,45132.0625,51566.0,35002.0,1403.8333333333333,3461.7708333333335,27354.541666666668,17.449291237113403,2022,5,0,False,False,True,0.5507087628865968,0.0
2022-05-10,45859.708333333336,51984.0,36755.0,2385.7708333333335,3425.2083333333335,27995.333333333332,18.83281786941581,2022,5,1,False,False,True,0.0,0.0
2022-05-11,45875.75,52227.0,36554.0,5390.145833333333,3551.1041666666665,27823.458333333332,18.55079467353952,2022,5,2,False,False,True,0.0,0.0
2022-05-12,45910.270833333336,52073.0,36730.0,1977.7916666666667,2606.9375,28202.458333333332,17.379037800687286,2022,5,3,False,False,True,0.6209621993127143,0.0
2022-05-13,45382.166666666664,51764.0,36689.0,1709.9166666666667,3094.4791666666665,28001.25,16.787263745704465,2022,5,4,False,False,True,1.2127362542955353,0.0
2022-05-14,40653.979166666664,46374.0,34660.0,1282.25,3410.6875,26185.479166666668,18.078221649484536,2022,5,5,True,False,False,0.0,0.0
2022-05-15,38386.416666666664,43929.0,31855.0,3993.4375,3135.3541666666665,24638.145833333332,20.336941580756015,2022,5,6,True,False,False,0.0,0.0
2022-05-16,44621.916666666664,51650.0,33618.0,2842.8333333333335,3216.3958333333335,26282.0,19.97764175257732,2022,5,0,False,False,True,0.0,0.0
2022-05-17,46019.770833333336,52851.0,35899.0,1925.5833333333333,3548.6458333333335,26539.3125,21.149012027491406,2022,5,1,False,False,True,0.0,0.0
2022-05-18,46641.729166666664,53763.0,36392.0,1760.6041666666667,3426.8333333333335,27334.083333333332,21.93213058419244,2022,5,2,False,False,True,0.0,0.0
2022-05-19,46545.541666666664,53159.0,36596.0,3455.8333333333335,2968.1666666666665,28012.291666666668,21.817719072164948,2022,5,3,False,False,True,0.0,0.0
2022-05-20,45823.854166666664,52828.0,36472.0,4608.145833333333,2886.25,28396.0,20.429810996563575,2022,5,4,False,False,True,0.0,0.0
2022-05-21,40899.395833333336,46813.0,34316.0,1322.4583333333333,3438.3958333333335,26856.6875,19.60588487972509,2022,5,5,True,False,False,0.0,0.0
2022-05-22,38818.979166666664,44655.0,31963.0,1839.1666666666667,2732.0,27555.375,20.7224441580756,2022,5,6,True,False,False,0.0,0.0
2022-05-23,44802.145833333336,52380.0,34039.0,4922.520833333333,1909.2916666666667,27919.5,18.446649484536085,2022,5,0,False,False,True,0.0,0.0
2022-05-24,44928.229166666664,51283.0,35637.0,4260.270833333333,2428.1041666666665,27851.1875,15.663230240549828,2022,5,1,False,False,True,2.3367697594501724,0.0
2022-05-25,45156.291666666664,52019.0,36050.0,4462.833333333333,2752.7916666666665,27754.4375,15.716559278350518,2022,5,2,False,False,True,2.283440721649482,0.0
2022-05-26,40268.3125,46160.0,33881.0,3809.5625,2386.5208333333335,24749.375,16.89735824742268,2022,5,3,False,True,False,1.1026417525773198,0.0
2022-05-27,41686.458333333336,48229.0,34127.0,3114.0208333333335,2942.2916666666665,25611.791666666668,17.583569587628865,2022,5,4,False,False,True,0.41643041237113465,0.0
2022-05-28,39672.041666666664,45330.0,33743.0,4032.1458333333335,3729.6458333333335,26364.75,16.872229381443297,2022,5,5,True,False,False,1.1277706185567027,0.0
2022-05-29,38019.75,43276.0,31902.0,4274.083333333333,3783.125,26238.458333333332,15.107452749140894,2022,5,6,True,False,False,2.8925472508591064,0.0
2022-05-30,44559.625,51610.0,34171.0,1647.3125,3414.0833333333335,30133.645833333332,15.046821305841926,2022,5,0,False,False,True,2.9531786941580744,0.0
2022-05-31,45773.979166666664,52093.0,36399.0,1582.1666666666667,3119.9791666666665,30398.041666666668,16.64050687285223,2022,5,1,False,False,True,1.3594931271477684,0.0
2022-06-01,46021.3125,52787.0,36597.0,1483.8125,3472.3541666666665,30313.0625,17.42433419243986,2022,6,2,False,False,True,0.5756658075601386,0.0
2022-06-02,46138.645833333336,52463.0,36736.0,2752.0625,3177.5,29754.166666666668,19.198668384879724,2022,6,3,False,False,True,0.0,0.0
2022-06-03,45699.104166666664,52615.0,36290.0,2267.8125,2696.625,29747.791666666668,20.648238831615124,2022,6,4,False,False,True,0.0,0.0
2022-06-04,41022.958333333336,47561.0,34119.0,2365.0416666666665,2759.7083333333335,27512.270833333332,21.164475945017184,2022,6,5,True,False,False,0.0,0.0
2022-06-05,38073.229166666664,44068.0,31573.0,3324.4583333333335,2503.9375,25749.6875,19.797744845360825,2022,6,6,True,False,False,0.0,0.0
2022-06-06,39658.3125,46538.0,31896.0,2604.7916666666665,2890.2291666666665,27138.8125,18.57609536082474,2022,6,0,False,True,False,0.0,0.0
2022-06-07,44882.854166666664,52142.0,33972.0,3740.9375,2946.0,28997.270833333332,18.598024054982815,2022,6,1,False,False,True,0.0,0.0
2022-06-08,45616.5,52700.0,36061.0,5167.270833333333,1959.6666666666667,29147.958333333332,17.553157216494846,2022,6,2,False,False,True,0.4468427835051543,0.0
2022-06-09,45508.875,52157.0,36030.0,3987.25,3089.9791666666665,28663.229166666668,17.10191151202749,2022,6,3,False,False,True,0.8980884879725117,0.0
2022-06-10,45427.270833333336,52464.0,36351.0,1901.0208333333333,3701.5208333333335,28558.333333333332,18.881400343642614,2022,6,4,False,False,True,0.0,0.0
2022-06-11,40962.541666666664,47385.0,34063.0,939.3333333333334,3723.8333333333335,27103.729166666668,20.608011168384877,2022,6,5,True,False,False,0.0,0.0
2022-06-12,39000.208333333336,44830.0,31873.0,2436.2291666666665,3286.9166666666665,26034.083333333332,20.640850515463917,2022,6,6,True,False,False,0.0,0.0
2022-06-13,45176.083333333336,52489.0,33919.0,2282.2291666666665,3648.7083333333335,28434.0,20.3423324742268,2022,6,0,False,False,True,0.0,0.0
2022-06-14,46852.875,53582.0,36283.0,2235.4791666666665,3685.1666666666665,28753.958333333332,21.48498711340206,2022,6,1,False,False,True,0.0,0.0
2022-06-15,47960.375,55345.0,37257.0,1827.875,3521.3333333333335,28344.5625,23.473496563573885,2022,6,2,False,False,True,0.0,0.0
2022-06-16,48376.083333333336,55506.0,37474.0,1250.3958333333333,3534.6458333333335,27789.375,24.128865979381445,2022,6,3,False,False,True,0.0,0.12886597938144462
2022-06-17,48539.1875,56314.0,37801.0,1623.3125,3670.5416666666665,27919.25,25.977512886597935,2022,6,4,False,False,True,0.0,1.9775128865979354
2022-06-18,44108.083333333336,50637.0,35977.0,2693.0833333333335,3628.6458333333335,26138.4375,27.183376288659794,2022,6,5,True,False,False,0.0,3.183376288659794
2022-06-19,40748.75,46302.0,33548.0,6858.770833333333,3341.625,25424.25,24.010073024054986,2022,6,6,True,False,False,0.0,0.01007302405498578
2022-06-20,46381.729166666664,53845.0,35179.0,3785.2083333333335,2976.8333333333335,27632.020833333332,21.989540378006872,2022,6,0,False,False,True,0.0,0.0
